"id","edgelabel","id_fromlookupform","id_tolookupform","id_publisher","publisher","id_service","service","id_genericform","genericform","id_tradition","tradition"
2599,"has publisher",1005,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2600,"has publisher",1006,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2601,"has publisher",1007,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2602,"has publisher",1008,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2603,"has publisher",1009,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2604,"has publisher",1010,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2605,"has publisher",1011,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2606,"has publisher",1012,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2607,"has publisher",1013,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2608,"has publisher",1014,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2609,"has publisher",1015,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2610,"has publisher",1016,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2611,"has publisher",1017,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2612,"has publisher",1018,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2613,"has publisher",1019,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2614,"has publisher",1020,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2615,"has publisher",1021,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2616,"has tradition",848,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2617,"has tradition",849,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2618,"has tradition",850,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2619,"has tradition",851,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2620,"has tradition",852,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2621,"has tradition",853,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2622,"has tradition",854,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2623,"has tradition",855,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2624,"has tradition",856,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2625,"has tradition",857,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2626,"has tradition",858,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2627,"has tradition",859,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2628,"has tradition",860,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2629,"has tradition",861,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2630,"has tradition",862,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2631,"has tradition",863,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2632,"has tradition",864,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2633,"has tradition",865,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2634,"has tradition",866,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2635,"has tradition",867,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2636,"has tradition",868,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2637,"has tradition",869,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2638,"has tradition",870,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2639,"has tradition",871,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2640,"has tradition",872,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2641,"has tradition",873,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2642,"has tradition",874,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2643,"has tradition",875,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2644,"has tradition",876,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2645,"has tradition",877,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2646,"has tradition",878,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2647,"has tradition",879,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2648,"has tradition",880,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2649,"has tradition",881,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2650,"has tradition",882,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2651,"has tradition",883,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2652,"has tradition",884,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2653,"has tradition",885,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2654,"has tradition",886,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2655,"has tradition",887,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2656,"has tradition",888,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2657,"has tradition",889,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2658,"has tradition",890,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2659,"has tradition",891,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2660,"has tradition",892,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2661,"has tradition",893,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2662,"has tradition",894,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2663,"has tradition",895,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2664,"has tradition",896,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2665,"has tradition",897,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2666,"has tradition",898,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2667,"has tradition",899,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2668,"has tradition",900,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2669,"has tradition",901,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2670,"has tradition",902,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2671,"has tradition",903,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2672,"has tradition",904,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2673,"has tradition",905,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2674,"has tradition",906,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2675,"has tradition",907,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2676,"has tradition",908,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2677,"has tradition",909,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2678,"has tradition",910,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2679,"has tradition",911,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2680,"has tradition",912,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2681,"has tradition",913,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2682,"has tradition",914,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2683,"has tradition",915,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2684,"has tradition",916,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2685,"has tradition",917,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2686,"has tradition",918,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2687,"has tradition",919,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2688,"has tradition",920,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2689,"has tradition",921,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2690,"has tradition",922,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2691,"has tradition",923,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2692,"has tradition",924,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2693,"has tradition",925,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2694,"has tradition",926,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2695,"has tradition",927,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2696,"has tradition",928,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2697,"has tradition",929,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2698,"has tradition",930,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2699,"has tradition",931,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2700,"has tradition",932,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2701,"has tradition",933,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2702,"has tradition",934,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2703,"has tradition",935,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2704,"has tradition",936,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2705,"has tradition",937,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2706,"has tradition",938,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2707,"has tradition",939,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2708,"has tradition",940,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2709,"has tradition",941,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2710,"has tradition",942,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2711,"has tradition",943,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2712,"has tradition",944,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2713,"has tradition",945,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2714,"has tradition",946,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2715,"has tradition",947,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2716,"has tradition",948,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2717,"has tradition",949,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2718,"has tradition",950,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2719,"has tradition",951,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2720,"has tradition",952,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2721,"has tradition",953,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2722,"has tradition",954,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2723,"has tradition",955,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2724,"has tradition",956,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2725,"has tradition",957,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2726,"has tradition",958,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2727,"has tradition",959,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2728,"has tradition",960,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2729,"has tradition",961,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2730,"has tradition",962,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2731,"has tradition",963,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2732,"has tradition",964,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2733,"has tradition",965,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2734,"has tradition",966,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2735,"has tradition",967,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2736,"has tradition",968,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2737,"has tradition",969,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2738,"has tradition",970,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2739,"has tradition",971,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2740,"has tradition",972,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2741,"has tradition",973,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2742,"has tradition",974,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2743,"has tradition",975,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2744,"has tradition",976,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2745,"has tradition",977,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2746,"has tradition",978,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2747,"has tradition",979,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2748,"has tradition",980,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2749,"has tradition",981,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2750,"has tradition",982,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2751,"has tradition",983,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2752,"has tradition",984,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2753,"has tradition",985,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2754,"has tradition",986,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2755,"has tradition",987,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2756,"has tradition",988,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2757,"has tradition",989,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2758,"has tradition",990,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2759,"has tradition",991,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2760,"has tradition",992,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2761,"has tradition",993,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2762,"has tradition",994,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2763,"has tradition",995,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2764,"has tradition",996,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2765,"has tradition",997,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2766,"has tradition",998,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2767,"has tradition",999,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2768,"has tradition",1000,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2769,"has tradition",1001,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2770,"has tradition",1002,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2771,"has tradition",1003,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2772,"has tradition",1004,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2773,"has tradition",1005,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2774,"has tradition",1006,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2775,"has tradition",1007,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2776,"has tradition",1008,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2777,"has tradition",1009,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2778,"has tradition",1010,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2779,"has tradition",1011,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2780,"has tradition",1012,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2781,"has tradition",1013,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2782,"has tradition",1014,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2783,"has tradition",1015,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2784,"has tradition",1016,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2785,"has tradition",1017,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2786,"has tradition",1018,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2787,"has tradition",1019,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2788,"has tradition",1020,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2789,"has tradition",1021,2003,NULL,NULL,NULL,NULL,NULL,NULL,2003,"African"
2790,"has generic form",941,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2791,"has generic form",940,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2792,"has generic form",848,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2793,"has generic form",850,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2794,"has generic form",854,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2795,"has generic form",855,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2796,"has generic form",856,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2797,"has generic form",857,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2798,"has generic form",858,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2799,"has generic form",859,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2800,"has generic form",860,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2801,"has generic form",861,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2802,"has generic form",862,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2803,"has generic form",863,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2804,"has generic form",864,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2805,"has generic form",865,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2806,"has generic form",866,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2807,"has generic form",867,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2808,"has generic form",868,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2809,"has generic form",869,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2810,"has generic form",870,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2811,"has generic form",871,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2812,"has generic form",872,381941,NULL,NULL,NULL,NULL,381941,"Platter",NULL,NULL
2813,"has generic form",873,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2814,"has generic form",874,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2815,"has generic form",875,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2816,"has generic form",876,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2817,"has generic form",877,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2818,"has generic form",878,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2819,"has generic form",879,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2820,"has generic form",880,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2821,"has generic form",881,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2822,"has generic form",882,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2823,"has generic form",883,551917,NULL,NULL,NULL,NULL,551917,"Lid",NULL,NULL
2824,"has generic form",884,551917,NULL,NULL,NULL,NULL,551917,"Lid",NULL,NULL
2825,"has generic form",885,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2826,"has generic form",886,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2827,"has generic form",887,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2828,"has generic form",888,381941,NULL,NULL,NULL,NULL,381941,"Platter",NULL,NULL
2829,"has generic form",889,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2830,"has generic form",890,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2831,"has generic form",891,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2832,"has generic form",892,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2833,"has generic form",893,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2834,"has generic form",894,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2835,"has generic form",895,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2836,"has generic form",896,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2837,"has generic form",897,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2838,"has generic form",898,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2839,"has generic form",899,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2840,"has generic form",900,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2841,"has generic form",901,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2842,"has generic form",902,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2843,"has generic form",903,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2844,"has generic form",905,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2845,"has generic form",906,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2846,"has generic form",907,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2847,"has generic form",909,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2848,"has generic form",910,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2849,"has generic form",911,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2850,"has generic form",912,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2851,"has generic form",913,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2852,"has generic form",914,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2853,"has generic form",915,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2854,"has generic form",916,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2855,"has generic form",917,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2856,"has generic form",920,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2857,"has generic form",921,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2858,"has generic form",922,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2859,"has generic form",923,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2860,"has generic form",924,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2861,"has generic form",925,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2862,"has generic form",926,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2863,"has generic form",927,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2864,"has generic form",928,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2865,"has generic form",929,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2866,"has generic form",930,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2867,"has generic form",931,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2868,"has generic form",932,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2869,"has generic form",933,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2870,"has generic form",934,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2871,"has generic form",935,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2872,"has generic form",936,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2873,"has generic form",937,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2874,"has generic form",938,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2875,"has generic form",939,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2876,"has generic form",944,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2877,"has generic form",950,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2878,"has generic form",951,591889,NULL,NULL,NULL,NULL,591889,"Cup",NULL,NULL
2879,"has generic form",952,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2880,"has generic form",953,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2881,"has generic form",954,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2882,"has generic form",956,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2883,"has generic form",957,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2884,"has generic form",958,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2885,"has generic form",959,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2886,"has generic form",960,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2887,"has generic form",961,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2888,"has generic form",962,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2889,"has generic form",963,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2890,"has generic form",964,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2891,"has generic form",965,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2892,"has generic form",966,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
